,0
6408,361138.7621457
6409,361138.7621933
6410,361138.7622376
6411,361138.7622687
6412,361138.7622809
6413,361138.7777135
6414,361138.7778461
6415,361138.7779024
6416,361138.7780836
6417,361138.7933872
6418,361138.7934288
6419,361138.7934393
6420,361138.8088188
6421,361138.8088769
6422,361138.8088888
6423,361138.8089135
6424,361138.8089309
6425,361138.8248559
6426,361138.8249842
6427,361138.8399485
6428,361138.8401072
6429,361138.8555904
6430,361138.855684
6431,361138.8715217
6432,361138.8716537
6433,361138.8716737
6434,361138.8717079
6435,361138.8719329
6436,361138.8871817
6437,361138.887334
6438,361138.887476
6439,361138.8876266
6440,361138.887747
6441,361138.8878495
6442,361138.8879559
6443,361138.9021728
6444,361138.9022453
6445,361138.9022725
6446,361138.9177427
6447,361138.9178554
6448,361138.9178921
6449,361138.9179377
6450,361138.9179511
6451,361138.9482053
6452,361138.9483834
6453,361138.9793158
6454,361138.979422
6455,361138.9795959
6456,361138.9796374
6457,361138.9796799
6458,361138.9948412
6459,361138.9950073
6460,361138.9950473
6461,361138.9950747
6462,361138.9951007
6463,361138.9952076
6464,361138.9954308
6465,361139.0100966
6466,361139.0102235
6467,361139.0102726
6468,361139.010334
6469,361139.0103895
6470,361139.0104274
6471,361139.010448
6472,361139.0104758
6473,361139.010499
6474,361139.0255146
6475,361139.0255688
6476,361139.0255796
6477,361139.0414931
6478,361139.0416704
6479,361139.0417194
6480,361139.0417431
6481,361139.041766
6482,361139.0417879
6483,361139.0572932
6484,361139.0727639
6485,361139.0728039
6486,361139.0728148
6487,361139.0728249
6488,361139.0728335
6489,361139.0881525
6490,361139.0881929
6491,361139.1045444
6492,361139.1047037
6493,361139.1047368
6494,361139.104759
6495,361139.1047802
6496,361139.1047981
6497,361139.119865
6498,361139.1199053
6499,361139.1199438
6500,361139.1199608
6501,361139.1359084
6502,361139.1359946
6503,361139.1509608
6504,361139.1511449
6505,361139.1511668
6506,361139.1512714
6507,361139.1513341
6508,361139.1516359
6509,361139.1658943
6510,361139.1660572
6511,361139.1660915
6512,361139.1661114
6513,361139.1813019
6514,361139.1813502
6515,361139.1813915
6516,361139.1969629
6517,361139.1970337
6518,361139.197056
6519,361139.1970741
6520,361139.2123776
6521,361139.2125132
6522,361139.2125422
6523,361139.2125735
6524,361139.2288667
6525,361139.2290479
6526,361139.2292103
6527,361139.2292442
6528,361139.2292905
6529,361139.2293185
6530,361139.2445373
6531,361139.2445796
6532,361139.2445899
6533,361139.2446213
6534,361139.2600736
6535,361139.2601198
6536,361139.2601304
6537,361139.2763073
6538,361139.2764415
6539,361139.276469
6540,361139.2923066
6541,361139.2924444
6542,361139.2925921
6543,361139.3084326
6544,361139.3398976
6545,361139.3399419
6546,361139.339952
6547,361139.3553321
6548,361139.3554252
6549,361139.355659
6550,361139.3558182
6551,361139.3561024
6552,361139.3561476
6553,361139.3561805
6554,361139.3708492
6555,361139.3710103
6556,361139.3710412
6557,361139.3710753
6558,361139.3711624
6559,361139.3711883
6560,361139.371212
6561,361139.3864417
6562,361139.3866124
6563,361139.3866524
6564,361139.3866729
6565,361139.3866984
6566,361139.3867211
6567,361139.3867441
6568,361139.3867675
6569,361139.4025973
6570,361139.4026634
6571,361139.4027735
6572,361139.4028042
6573,361139.4186824
6574,361139.4188784
6575,361139.4190241
6576,361139.4190596
6577,361139.4190876
6578,361139.4345192
6579,361139.4347348
6580,361139.4500791
6581,361139.4501254
6582,361139.4501367
6583,361139.450146
6584,361139.4656024
6585,361139.4656714
6586,361139.4656996
6587,361139.4657305
6588,361139.4657464
6589,361139.4811059
6590,361139.4966156
6591,361139.5120005
6592,361139.5121412
6593,361139.5121681
6594,361139.5123568
6595,361139.5123885
6596,361139.5124157
6597,361139.5124399
6598,361139.5124629
6599,361139.512481
6600,361139.5276412
6601,361139.5277712
6602,361139.5278315
6603,361139.5278996
6604,361139.5280065
6605,361139.5429623
6606,361139.543185
6607,361139.5433604
6608,361139.5589598
6609,361139.5739829
6610,361139.5740305
6611,361139.5740799
6612,361139.5741111
6613,361139.5741247
6614,361139.5741451
6615,361139.5895684
6616,361139.5896137
6617,361139.5896935
6618,361139.589739
6619,361139.6055756
6620,361139.6057281
6621,361139.6057561
6622,361139.6057838
6623,361139.6057955
6624,361139.62118
6625,361139.6212557
6626,361139.6367556
6627,361139.6368215
6628,361139.6368688
6629,361139.6368971
6630,361139.6369648
6631,361139.6528988
6632,361139.6529447
6633,361139.6529564
6634,361139.6529658
6635,361139.6529752
6636,361139.6836085
6637,361139.6991671
6638,361139.7144122
6639,361139.7144996
6640,361139.7145418
6641,361139.7145947
6642,361139.714637
6643,361139.729547
6644,361139.7296006
6645,361139.7296244
6646,361139.7296915
6647,361139.7297701
6648,361139.7300215
6649,361139.7451827
6650,361139.74523
6651,361139.7452774
6652,361139.7453059
6653,361139.7453288
6654,361139.7454403
6655,361139.7455483
6656,361139.7612419
6657,361139.7613728
6658,361139.7614213
6659,361139.7614613
6660,361139.7616452
6661,361139.7767429
6662,361139.7768916
6663,361139.7769976
6664,361139.7771259
6665,361139.7922912
6666,361139.7924012
6667,361139.792553
6668,361139.8080548
6669,361139.808105
6670,361139.8084158
6671,361139.80844
6672,361139.8084504
6673,361139.8233248
6674,361139.8234284
6675,361139.8235257
6676,361139.8394798
6677,361139.8395246
6678,361139.8396666
6679,361139.8397038
6680,361139.8397273
6681,361139.8554796
6682,361139.8555286
6683,361139.8555393
6684,361139.8555937
6685,361139.8709263
6686,361139.8710977
6687,361139.8711634
6688,361139.8864307
6689,361139.8865834
6690,361139.8866199
6691,361139.8866441
6692,361139.902029
6693,361139.9021752
6694,361139.9023107
6695,361139.902361
6696,361139.9025582
6697,361139.9175195
6698,361139.9176237
6699,361139.9177755
6700,361139.9177992
6701,361139.9180521
6702,361139.9491314
6703,361139.9492484
6704,361139.949292
6705,361139.9493242
6706,361139.9648265
6707,361139.9648777
6708,361139.9649052
6709,361139.965164
6710,361139.965295
6711,361139.965332
6712,361139.9653618
6713,361139.9802049
6714,361139.9802841
6715,361139.9804001
6716,361139.995871
6717,361139.9959217
6718,361139.9959622
6719,361139.9964731
6720,361139.9965045
6721,361140.0111459
6722,361140.0112098
6723,361140.0112207
6724,361140.0112768
6725,361140.0259542
6726,361140.0260086
6727,361140.0260207
6728,361140.0569469
6729,361140.0724528
6730,361140.0725129
6731,361140.0879655
6732,361140.0880105
6733,361140.0880333
6734,361140.0880725
6735,361140.0881115
6736,361140.0881381
6737,361140.1034905
6738,361140.1035297
6739,361140.1035673
6740,361140.1036299
6741,361140.1036539
6742,361140.1037229
6743,361140.1037325
6744,361140.118585
6745,361140.1186657
6746,361140.1187028
6747,361140.1502175
6748,361140.150264
6749,361140.1505274
6750,361140.1505847
6751,361140.15062
6752,361140.1506353
6753,361140.1506651
6754,361140.1657461
6755,361140.166045
6756,361140.1660889
6757,361140.1661105
6758,361140.1661245
6759,361140.1661548
6760,361140.1661797
6761,361140.1661976
6762,361140.1662251
6763,361140.180764
6764,361140.1808357
6765,361140.1808685
6766,361140.1962739
6767,361140.1965572
6768,361140.1969965
6769,361140.197065
6770,361140.1971057
6771,361140.2120072
6772,361140.2120809
6773,361140.2121024
6774,361140.2121206
6775,361140.2269975
6776,361140.2270496
6777,361140.2270608
6778,361140.2420372
6779,361140.2422057
6780,361140.2424784
6781,361140.2425893
6782,361140.2579472
6783,361140.2581046
6784,361140.2581365
6785,361140.2583229
6786,361140.2584503
6787,361140.2729541
6788,361140.2730782
6789,361140.2885165
6790,361140.2889396
6791,361140.2890819
6792,361140.2891058
6793,361140.3046118
6794,361140.3047301
6795,361140.304756
6796,361140.304778
6797,361140.3048058
6798,361140.320179
6799,361140.3202827
6800,361140.3203205
6801,361140.3203511
6802,361140.3205042
6803,361140.3361404
6804,361140.336254
6805,361140.3363421
6806,361140.3522522
6807,361140.3523821
6808,361140.3525405
6809,361140.3683747
6810,361140.3684637
6811,361140.3684964
6812,361140.3685218
6813,361140.3999798
6814,361140.4000269
6815,361140.4000434
6816,361140.4000522
6817,361140.4153721
6818,361140.4459894
6819,361140.4460915
6820,361140.4461184
6821,361140.4614668
6822,361140.4616758
6823,361140.461699
6824,361140.4617278
6825,361140.4771298
6826,361140.4771817
6827,361140.4772887
6828,361140.4773125
6829,361140.4773226
6830,361140.4774374
6831,361140.4925481
6832,361140.4928178
6833,361140.4929575
6834,361140.4929956
6835,361140.4930161
6836,361140.4930502
6837,361140.4930627
6838,361140.4930915
6839,361140.5081605
6840,361140.5082043
6841,361140.5082164
6842,361140.5082257
6843,361140.5082345
6844,361140.5083361
6845,361140.5083447
6846,361140.5083566
6847,361140.523656
6848,361140.523827
6849,361140.5239082
6850,361140.5239319
6851,361140.5387406
6852,361140.5391983
6853,361140.539293
6854,361140.5395605
6855,361140.5542931
6856,361140.5543953
6857,361140.55455
6858,361140.5545728
6859,361140.5546016
6860,361140.5702963
6861,361140.5706502
6862,361140.5712097
6863,361140.5714961
6864,361140.5715196
6865,361140.5858594
6866,361140.5860117
6867,361140.6014738
6868,361140.6015459
6869,361140.6015731
6870,361140.6015966
6871,361140.601614
6872,361140.6170874
6873,361140.6171283
6874,361140.6171879
6875,361140.6320692
6876,361140.6321135
6877,361140.6321604
6878,361140.632187
6879,361140.6322145
6880,361140.6476982
6881,361140.6477303
6882,361140.6477913
6883,361140.6630101
6884,361140.6631033
6885,361140.6632288
6886,361140.6632545
6887,361140.6785627
6888,361140.6787661
6889,361140.6789858
6890,361140.6792947
6891,361140.6793562
6892,361140.6943801
6893,361140.69443
6894,361140.6944406
6895,361140.6945345
6896,361140.6946948
6897,361140.7092375
6898,361140.709289
6899,361140.7094796
6900,361140.7248842
6901,361140.7250254
6902,361140.7251628
6903,361140.7252642
6904,361140.7397845
6905,361140.7398329
6906,361140.7398662
6907,361140.7559332
6908,361140.7559789
6909,361140.7876687
6910,361140.8036255
6911,361140.8337941
6912,361140.8338396
6913,361140.8338514
6914,361140.8338611
6915,361140.8338706
6916,361140.8492917
6917,361140.8493677
6918,361140.8494093
6919,361140.8494515
6920,361140.84949
6921,361140.849524
6922,361140.8645977
6923,361140.8647283
6924,361140.8647617
6925,361140.8647918
6926,361140.8648702
6927,361140.8806954
6928,361140.8807955
6929,361140.880877
6930,361140.8809692
6931,361140.8810758
6932,361140.8811311
6933,361140.8811778
6934,361140.8812239
6935,361140.8812707
6936,361140.8813281
6937,361140.8813745
6938,361140.8814739
6939,361140.8961843
6940,361140.8962264
6941,361140.8962379
6942,361140.896253
6943,361140.8962781
6944,361140.8963056
6945,361140.8963827
6946,361140.9116583
6947,361140.9117585
6948,361140.9117904
6949,361140.9118441
6950,361140.926493
6951,361140.9266459
6952,361140.9266905
6953,361140.9267171
6954,361140.9420058
6955,361140.9421606
6956,361140.9582505
6957,361140.9583907
6958,361140.9584205
6959,361140.9584471
6960,361140.9584677
6961,361140.9585016
6962,361140.9735736
6963,361140.973763
6964,361140.9892324
6965,361140.9895151
6966,361140.9895422
6967,361140.9895678
6968,361140.989582
6969,361140.9896147
6970,361141.0048083
6971,361141.0359271
6972,361141.0359866
6973,361141.0359994
6974,361141.0360092
6975,361141.036029
6976,361141.0360485
6977,361141.0360644
6978,361141.036074
6979,361141.0360876
6980,361141.0361262
6981,361141.0509645
6982,361141.0510156
6983,361141.0510268
6984,361141.0510881
6985,361141.0658956
6986,361141.0660004
6987,361141.0660398
6988,361141.066068
6989,361141.0815282
6990,361141.0816041
6991,361141.0970812
6992,361141.0971578
6993,361141.0972149
6994,361141.0972515
6995,361141.0972785
6996,361141.0973009
6997,361141.1125975
6998,361141.1128214
6999,361141.1286181
7000,361141.1287145
7001,361141.128743
7002,361141.1603419
7003,361141.1604833
7004,361141.1758476
7005,361141.1758839
7006,361141.1913358
7007,361141.1913816
7008,361141.1914246
7009,361141.1914512
7010,361141.1914692
7011,361141.1914918
7012,361141.1915089
7013,361141.191534
7014,361141.1915554
7015,361141.1915696
7016,361141.191611
7017,361141.2069702
7018,361141.2070091
7019,361141.2070417
7020,361141.207114
7021,361141.2071547
7022,361141.20718
7023,361141.2224406
7024,361141.2224875
7025,361141.2224986
7026,361141.2225094
7027,361141.2225681
7028,361141.2387376
7029,361141.2387912
7030,361141.2388799
7031,361141.2546504
7032,361141.2547935
7033,361141.2548321
7034,361141.2549042
7035,361141.2549335
7036,361141.2702214
7037,361141.2704747
7038,361141.2861737
7039,361141.286321
7040,361141.2863474
7041,361141.2863793
7042,361141.2864029
7043,361141.2865269
7044,361141.3021847
7045,361141.3023595
7046,361141.3023898
7047,361141.3024148
7048,361141.3185686
7049,361141.3187524
7050,361141.3188143
7051,361141.3189069
7052,361141.3350424
7053,361141.3350903
7054,361141.335101
7055,361141.3351099
7056,361141.3496516
7057,361141.3500396
7058,361141.3501964
7059,361141.3653343
7060,361141.3654254
7061,361141.3654814
7062,361141.3655246
7063,361141.3813292
7064,361141.381378
7065,361141.381389
7066,361141.3814106
7067,361141.3970143
7068,361141.3971556
7069,361141.4274662
7070,361141.4276247
7071,361141.4276619
7072,361141.4276892
7073,361141.4277156
7074,361141.4277495
7075,361141.4277771
7076,361141.4277882
7077,361141.4435166
7078,361141.4436652
7079,361141.4436907
7080,361141.4437292
7081,361141.443789
7082,361141.4438115
7083,361141.4590115
7084,361141.4592871
7085,361141.4596944
7086,361141.4597844
7087,361141.4746789
7088,361141.4901419
7089,361141.4902869
7090,361141.4903745
7091,361141.4905076
7092,361141.4906397
7093,361141.4906815
7094,361141.5221452
7095,361141.5377436
7096,361141.5538375
7097,361141.5538836
7098,361141.5539107
7099,361141.5540184
7100,361141.5542513
7101,361141.5544408
7102,361141.5545063
7103,361141.5545847
7104,361141.5546858
7105,361141.5547251
7106,361141.5547572
7107,361141.5547805
7108,361141.5547936
7109,361141.5691758
7110,361141.5693521
7111,361141.5693909
7112,361141.5694221
7113,361141.5694379
7114,361141.5847989
7115,361141.5848462
7116,361141.5849004
7117,361141.5849628
7118,361141.6001827
7119,361141.6003446
7120,361141.6003711
7121,361141.6004045
7122,361141.6162289
7123,361141.6163512
7124,361141.6163765
7125,361141.6322498
7126,361141.6325013
7127,361141.6326079
7128,361141.6327192
7129,361141.6482783
7130,361141.6484492
7131,361141.6484809
7132,361141.6485089
7133,361141.6485348
7134,361141.6638823
7135,361141.6640579
7136,361141.6640845
7137,361141.6641153
7138,361141.6791275
7139,361141.6792938
7140,361141.6947575
7141,361141.6948731
7142,361141.6949757
7143,361141.694992
7144,361141.6950045
7145,361141.7102586
7146,361141.7104346
7147,361141.7106011
7148,361141.7106301
7149,361141.7264761
7150,361141.7266403
7151,361141.7266932
7152,361141.7267194
7153,361141.7267567
7154,361141.7268645
7155,361141.742659
7156,361141.7584349
7157,361141.7584989
7158,361141.7585279
7159,361141.7585721
7160,361141.7586094
7161,361141.7737284
7162,361141.7738567
7163,361141.7738842
7164,361141.7739506
7165,361141.789347
7166,361141.7896801
7167,361141.789911
7168,361141.7903358
7169,361141.790563
7170,361141.8048898
7171,361141.8049799
7172,361141.8050165
7173,361141.8199056
7174,361141.8202608
7175,361141.8203998
7176,361141.8350202
7177,361141.8351131
7178,361141.8351476
7179,361141.8351642
7180,361141.8503305
7181,361141.8503823
7182,361141.8503941
7183,361141.8504479
7184,361141.8504977
7185,361141.8965367
7186,361141.8966852
7187,361141.9117314
7188,361141.9118105
7189,361141.9118251
7190,361141.9118517
7191,361141.9271811
7192,361141.9272416
7193,361141.9272997
7194,361141.9273324
7195,361141.9273439
7196,361141.9273542
7197,361141.9273845
7198,361141.9273983
7199,361141.9274244
7200,361141.942772
7201,361141.9428319
7202,361141.9428488
7203,361141.9429103
7204,361141.9430082
7205,361141.9431503
7206,361141.9432076
7207,361141.9583664
7208,361141.9584267
7209,361141.9584382
7210,361141.9584488
7211,361141.973774
7212,361141.9738391
7213,361141.9738522
7214,361141.9739767
7215,361141.9741495
7216,361141.9894722
7217,361141.9895217
7218,361141.9895342
7219,361142.0050716
7220,361142.0051272
7221,361142.0051759
7222,361142.0205137
7223,361142.0205702
7224,361142.020615
7225,361142.0206803
7226,361142.0206927
7227,361142.0207255
7228,361142.0360288
7229,361142.0670984
7230,361142.0671424
7231,361142.0672553
7232,361142.0672943
7233,361142.0673092
7234,361142.0674594
7235,361142.0675846
7236,361142.0676143
7237,361142.0824187
7238,361142.0825034
7239,361142.0825496
7240,361142.0826048
7241,361142.0826413
7242,361142.0977631
7243,361142.0978215
7244,361142.0978656
7245,361142.113308
7246,361142.1134166
7247,361142.1134403
7248,361142.1134727
7249,361142.1134901
7250,361142.1135515
7251,361142.1283479
7252,361142.1283993
7253,361142.1284509
7254,361142.1443979
7255,361142.1444833
7256,361142.1445109
7257,361142.1446386
